query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
apple sits on desk,desk,03179701-n,03179701-n,True,2.4,0.13
desk is wooden,desk,03179701-n,03179701-n,True,2.44,0.13
shelf of the desk,desk,03179701-n,03179701-n,True,2.43,0.18
desk in,desk,03179701-n,03179701-n,True,2.4,0.13
pen lying on desk,pen,03179701-n,03906997-n,False,2.54,0.13
pic in day hrs,workday,06613686-n,15136923-n,False,2.49,0.13
one man in pic,one of the boys,06613686-n,10377865-n,False,2.39,0.11
taken outside pic,longshot,06613686-n,03688316-n,False,2.41,0.11
old windows in pic,picture window,06613686-n,03932080-n,False,2.42,0.15
wall lined in pics,wall,06613686-n,05604254-n,False,2.41,0.12
outside pics,outside,06613686-n,08613472-n,False,2.41,0.11
old building in pic,building,06613686-n,02913152-n,False,2.4,0.36
movies,movie,06613686-n,06613686-n,True,2.52,0.17
pic outside,outside,06613686-n,00110919-r,False,2.53,0.16
pic of daytime,daylight,06613686-n,11444038-n,False,2.43,0.13
pic in day hours,picture,06613686-n,01686956-v,False,2.39,0.13
blank pic,blank,06613686-n,02848921-n,False,2.42,0.11
this pic was taken,longshot,06613686-n,03688316-n,False,2.39,0.12
bright light of pic,bright,06613686-n,00271022-s,False,2.43,0.11
city in back of pic,city,06613686-n,08524735-n,False,2.41,0.19
greenery in pic,greenery,06613686-n,13153633-n,False,2.43,0.13
woman takes pic,photograph,06613686-n,03925226-n,False,2.41,0.13
glass windows in pic,picture window,06613686-n,03932080-n,False,2.41,0.13
outdoor scene in pic,scene,06613686-n,06614729-n,False,2.44,0.12
train in pic,train,06613686-n,04468476-n,False,2.46,0.13
woman gets pic,photograph,06613686-n,03925226-n,False,2.4,0.13
many windows in pic,picture window,06613686-n,03932080-n,False,2.42,0.14
pic is photoshopped.,photogenic,06613686-n,00168820-s,False,2.43,0.11
black and white pic,black and white,06613686-n,02846399-n,False,2.42,0.12
indoor pic,indoor,06613686-n,01692786-a,False,2.42,0.11
four women in pic,four,06613686-n,02186665-s,False,2.45,0.12
film,film,06613686-n,06262567-n,False,2.4,0.13
outdoor pic,outdoor,06613686-n,03095372-a,False,2.41,0.11
pic is outside,photograph,06613686-n,03925226-n,False,2.48,0.12
movie,movie,06613686-n,06613686-n,True,2.42,0.19
woman in pic,picture hat,06613686-n,03931885-n,False,2.42,0.12
man in pic,elevator man,06613686-n,10050261-n,False,2.42,0.12
women in pic,picture hat,06613686-n,03931885-n,False,2.41,0.12
tiny letters on pic,small letter,06613686-n,06824757-n,False,2.46,0.13
no pic,photograph album,06613686-n,03926061-n,False,2.44,0.12
outside pic,outside,06613686-n,08613472-n,False,2.44,0.11
shadow in pic,shadow,06613686-n,02696306-v,False,2.41,0.11
empty pic,empty,06613686-n,03284308-n,False,2.43,0.11
pic not available,wedding picture,06613686-n,04569205-n,False,2.46,0.12
pic,picture,06613686-n,01686956-v,False,2.54,0.11
several monks in pic,monk,06613686-n,10112129-n,False,2.42,0.13
source,source,08507558-n,05834758-n,False,2.41,0.11
light source,source of illumination,08507558-n,04263760-n,False,2.53,0.12
sources,source book,08507558-n,06418558-n,False,2.42,0.12
union,union,08233056-n,02474191-a,False,2.45,0.13
union pacific,pacific,08233056-n,00760149-s,False,2.47,0.11
union st.,union,08233056-n,02474191-a,False,2.41,0.13
muck,muckraker,14854847-n,10336537-n,False,2.42,0.12
dung,dung beetle,14854847-n,02172182-n,False,2.4,0.12
pile of dung,dung,14854847-n,00502623-v,False,2.43,0.12
droppings,droppings,14854847-n,14854847-n,True,2.58,0.12
holder in ponytail,ponytail,05260380-n,05260380-n,True,2.42,0.13
two ponytails,ponytail,05260380-n,05260380-n,True,2.4,0.12
has a ponytail,ponytail,05260380-n,05260380-n,True,2.41,0.11
brown ponytail,ponytail,05260380-n,05260380-n,True,2.4,0.13
ponytail,ponytail,05260380-n,05260380-n,True,2.41,0.12
hair in a ponytail,ponytail,05260380-n,05260380-n,True,2.44,0.16
hair in the ponytail,ponytail,05260380-n,05260380-n,True,2.4,0.15
woman with ponytail,ponytail,05260380-n,05260380-n,True,2.42,0.12
girl wears ponytail,ponytail,05260380-n,05260380-n,True,2.41,0.13
ponytail.,ponytail,05260380-n,05260380-n,True,2.4,0.12
ponytails,ponytail,05260380-n,05260380-n,True,2.42,0.17
girl has ponytail,ponytail,05260380-n,05260380-n,True,2.38,0.13
woman has ponytail,ponytail,05260380-n,05260380-n,True,2.41,0.14
low ponytail,ponytail,05260380-n,05260380-n,True,2.41,0.12
blonde ponytail,ponytail,05260380-n,05260380-n,True,2.4,0.12
dirt on far right,dirt,14844693-n,14498096-n,False,2.44,0.12
dry brown dirt,dirt,14844693-n,14498096-n,False,2.4,0.12
large area of dirt,soil,14844693-n,14844693-n,True,2.4,0.11
standing on dirt,dirt,14844693-n,14498096-n,False,2.42,0.11
laying on the dirt,dirt,14844693-n,14498096-n,False,2.42,0.11
reddish  dirt,Indian red,14844693-n,14918264-n,False,2.39,0.12
lane of red dirt,traffic lane,14844693-n,04466386-n,False,2.41,0.13
brown patch of dirt,brown,14844693-n,00372111-s,False,2.4,0.11
on the dirt,dirt,14844693-n,14498096-n,False,2.39,0.11
grass and dirt,grass,14844693-n,01580348-v,False,2.41,0.11
some dirt,dirt,14844693-n,14498096-n,False,2.4,0.11
red dirt,Indian red,14844693-n,14918264-n,False,2.41,0.14
green grass and dirt,green,14844693-n,08579780-n,False,2.42,0.12
mounds of dirt,burial mound,14844693-n,02922292-n,False,2.42,0.12
walking on the dirt,dirt track,14844693-n,03205760-n,False,2.43,0.12
crud and dirt,crud,14844693-n,15044232-n,False,2.41,0.13
standing in dirt,dirt,14844693-n,14498096-n,False,2.43,0.13
there is brown dirt,dirt,14844693-n,14498096-n,False,2.41,0.11
light brown dirt,brown,14844693-n,00372111-s,False,2.49,0.12
diamond is in dirt,diamond,14844693-n,13371958-n,False,2.4,0.14
in dirt,dirt,14844693-n,14498096-n,False,2.39,0.11
patches of dirt,dirt,14844693-n,14498096-n,False,2.4,0.12
dirt,dirt,14844693-n,14498096-n,False,2.4,0.11
speck of dirt,speck,14844693-n,04681230-n,False,2.4,0.11
road is dirt,pavement,14844693-n,03900750-n,False,2.41,0.22
ground covered dirt,ground,14844693-n,03462594-n,False,2.43,0.13
dirt is red,Indian red,14844693-n,14918264-n,False,2.41,0.12
zebra in dirt,zebra,14844693-n,02391049-n,False,2.4,0.13
tan rock on dirt,rock,14844693-n,14696793-n,False,2.47,0.12
area of dirt,dirt,14844693-n,14498096-n,False,2.41,0.11
dirt and fallen leav,hit the dirt,14844693-n,01833717-v,False,2.42,0.12
sandy dirt,sand,14844693-n,15019030-n,False,2.4,0.17
mound of dirt,mound,14844693-n,03792048-n,False,2.58,0.12
print in dirt.,print,14844693-n,04003856-n,False,2.41,0.12
there's brown dirt,brown,14844693-n,00372111-s,False,2.41,0.11
patch of dirt,patch,14844693-n,03897943-n,False,2.4,0.11
in dust and dirt,dust,14844693-n,14839846-n,False,2.42,0.12
dirt in back,dirt,14844693-n,14498096-n,False,2.47,0.11
dirt back,dirt,14844693-n,14498096-n,False,2.4,0.11
path is dirt,path,14844693-n,03899328-n,False,2.41,0.12
walking on dirt,dirt track,14844693-n,03205760-n,False,2.41,0.12
dirt with,dirt,14844693-n,14498096-n,False,2.4,0.11
clump of dirt,dirt,14844693-n,14498096-n,False,2.42,0.11
dirt all over,dirt,14844693-n,14498096-n,False,2.42,0.11
dusty dirt,dust,14844693-n,14839846-n,False,2.41,0.12
pile of dirt,dirt,14844693-n,14498096-n,False,2.43,0.11
brown dirt,brown,14844693-n,00372111-s,False,2.41,0.11
section of dirt,soil,14844693-n,14844693-n,True,2.4,0.11
shadow on the dirt,shadow,14844693-n,13959642-n,False,2.41,0.11
shadow in the dirt,shadow,14844693-n,13959642-n,False,2.4,0.11
patch of light dirt,patch,14844693-n,03897943-n,False,2.4,0.12
dirt is outdoors.,dirt track,14844693-n,03205760-n,False,2.53,0.12
dirt is muddy,mud,14844693-n,14956325-n,False,2.52,0.12
dirt around,dirt,14844693-n,14498096-n,False,2.41,0.11
dirt is brown,brown,14844693-n,00372111-s,False,2.41,0.11
dirt stain,stain,14844693-n,04695176-n,False,2.44,0.11
table on dirt,water table,14844693-n,09476123-n,False,2.52,0.12
on dirt,dirt,14844693-n,14498096-n,False,2.56,0.12
sandy dirt [?],mud,14844693-n,14956325-n,False,2.41,0.13
white apartment,apartment,02726305-n,02726305-n,True,2.44,0.15
apartments,apartment,02726305-n,02726305-n,True,2.42,0.16
apartment,apartment,02726305-n,02726305-n,True,2.41,0.15
apartments above,apartment,02726305-n,02726305-n,True,2.41,0.15
new apartments,apartment,02726305-n,02726305-n,True,2.4,0.15
an apartment,apartment,02726305-n,02726305-n,True,2.43,0.17
clydesdales,Clydesdale,02386968-n,02386968-n,True,2.43,0.15
clydesdale,Clydesdale,02386968-n,02386968-n,True,2.42,0.14
spit,spit,05416198-n,09442595-n,False,2.41,0.16
spit coming,spitter,05416198-n,10636874-n,False,2.42,0.14
saliva,saliva,05416198-n,05416198-n,True,2.42,0.14
giant cage,squirrel cage,02936714-n,04293902-n,False,2.41,0.12
three cages,cage,02936714-n,02936714-n,True,2.43,0.12
cages,cage,02936714-n,02936714-n,True,2.41,0.12
other cages,cage,02936714-n,02936714-n,True,2.4,0.12
blue cage,cage,02936714-n,02936714-n,True,2.42,0.12
green cage,cage,02936714-n,02936714-n,True,2.4,0.13
bottom of cage,cage,02936714-n,02936714-n,True,2.4,0.13
holding cage,squirrel cage,02936714-n,04293902-n,False,2.41,0.13
two cages,cage,02936714-n,02936714-n,True,2.41,0.12
part of a cage,cage,02936714-n,02936714-n,True,2.41,0.12
large green cage,squirrel cage,02936714-n,04293902-n,False,2.4,0.12
cage,cage,02936714-n,02936714-n,True,2.59,0.12
empty cage,empty,02936714-n,03284308-n,False,2.43,0.11
cage is brown,brown rat,02936714-n,02333546-n,False,2.46,0.12
in cage,cage,02936714-n,02936714-n,True,2.49,0.12
open cage visible,cage,02936714-n,02936714-n,True,2.59,0.12
white cage,cage,02936714-n,02936714-n,True,2.41,0.13
two clock,clock,03046257-n,03046257-n,True,2.4,0.14
white clock,time clock,03046257-n,04437276-n,False,2.6,0.14
set clock,clock,03046257-n,03046257-n,True,2.6,0.14
1 on a clock,clock,03046257-n,03046257-n,True,2.6,0.14
clock,clock,03046257-n,03046257-n,True,2.5,0.14
building has clock,clock tower,03046257-n,03047052-n,False,2.4,0.14
clock indicating,clock,03046257-n,03046257-n,True,2.41,0.15
red clock,clock,03046257-n,03046257-n,True,2.4,0.14
clocks,clock,03046257-n,03046257-n,True,2.41,0.15
"clock""",clock,03046257-n,03046257-n,True,2.42,0.14
clock.,clock,03046257-n,03046257-n,True,2.42,0.15
hands on the clock,hour hand,03046257-n,03544238-n,False,2.42,0.15
clock is,clock,03046257-n,03046257-n,True,2.42,0.15
circular clock,wall clock,03046257-n,04548280-n,False,2.41,0.16
clock is working,time clock,03046257-n,04437276-n,False,2.47,0.14
small clock,clock,03046257-n,03046257-n,True,2.43,0.16
big white clock,clock,03046257-n,03046257-n,True,2.52,0.14
from clock,time clock,03046257-n,04437276-n,False,2.44,0.14
clock hung.,clock,03046257-n,03046257-n,True,2.4,0.14
clock in tower wall,clock tower,03046257-n,03047052-n,False,2.41,0.15
face of clock,clock face,03046257-n,03046657-n,False,2.62,0.18
clock on right,clock,03046257-n,03046257-n,True,2.4,0.14
on the clock,clock,03046257-n,03046257-n,True,2.44,0.13
lot of clocks,clock,03046257-n,03046257-n,True,2.48,0.14
fancy clock,clock,03046257-n,03046257-n,True,2.42,0.15
clock is white.,clock,03046257-n,03046257-n,True,2.42,0.14
12 on a clock,clock,03046257-n,03046257-n,True,2.44,0.15
number on the clock,clock,03046257-n,03046257-n,True,2.4,0.14
clock is above.,clock,03046257-n,03046257-n,True,2.41,0.14
clock centered,clock,03046257-n,03046257-n,True,2.39,0.14
golden clocks,clock,03046257-n,03046257-n,True,2.5,0.14
large clock,clock,03046257-n,03046257-n,True,2.4,0.15
on clock,clock,03046257-n,03046257-n,True,2.41,0.13
clock is round,clock,03046257-n,03046257-n,True,2.49,0.15
5 on a clock,clock,03046257-n,03046257-n,True,2.53,0.14
clock faces visible,clock face,03046257-n,03046657-n,False,2.41,0.15
black clock.,time clock,03046257-n,04437276-n,False,2.42,0.14
clock is big,clock,03046257-n,03046257-n,True,2.47,0.15
two smaller clocks,clock,03046257-n,03046257-n,True,2.41,0.15
clock on left,clock,03046257-n,03046257-n,True,2.41,0.13
clock is tall,clock,03046257-n,03046257-n,True,2.48,0.15
iii on a clock,clock,03046257-n,03046257-n,True,2.41,0.14
antlers above clock,antler,03046257-n,01325658-n,False,2.41,0.12
rim of clock,rim,03046257-n,04092305-n,False,2.44,0.16
arms of a clock,clock,03046257-n,03046257-n,True,2.42,0.15
has a clock on it,clock,03046257-n,03046257-n,True,2.4,0.14
clock 9:13,time clock,03046257-n,04437276-n,False,2.41,0.14
an ornate clock,clock,03046257-n,03046257-n,True,2.42,0.16
golden clock,time clock,03046257-n,04437276-n,False,2.39,0.14
hands on clock,hour hand,03046257-n,03544238-n,False,2.41,0.15
top clock,time clock,03046257-n,04437276-n,False,2.41,0.15
9 on a clock,clock,03046257-n,03046257-n,True,2.4,0.15
antique clock,clock,03046257-n,03046257-n,True,2.41,0.15
edge of clock,time clock,03046257-n,04437276-n,False,2.42,0.15
decorative clock,clock,03046257-n,03046257-n,True,2.43,0.16
round white clock,clock,03046257-n,03046257-n,True,2.42,0.13
smaller clocks,clock,03046257-n,03046257-n,True,2.41,0.16
blue and white clock,time clock,03046257-n,04437276-n,False,2.43,0.14
inner clock,clock,03046257-n,03046257-n,True,2.42,0.15
8 on a clock,clock,03046257-n,03046257-n,True,2.47,0.14
nine o' clock,time clock,03046257-n,04437276-n,False,2.43,0.14
face of the clock,clock face,03046257-n,03046657-n,False,2.4,0.14
clock is broken,time clock,03046257-n,04437276-n,False,2.41,0.14
broken clock,time clock,03046257-n,04437276-n,False,2.41,0.14
green clock,clock,03046257-n,03046257-n,True,2.4,0.14
6 on a clock,clock,03046257-n,03046257-n,True,2.4,0.16
three clocks,clock,03046257-n,03046257-n,True,2.4,0.16
big clock,clock,03046257-n,03046257-n,True,2.64,0.15
hand on clock,hour hand,03046257-n,03544238-n,False,2.41,0.15
round clock.,clock,03046257-n,03046257-n,True,2.43,0.14
7 on a clock,clock,03046257-n,03046257-n,True,2.4,0.14
building clock,clock,03046257-n,03046257-n,True,2.39,0.15
clock is reflected.,clock,03046257-n,03046257-n,True,2.42,0.17
round clocks,clock,03046257-n,03046257-n,True,2.42,0.14
an old clock,time clock,03046257-n,04437276-n,False,2.42,0.15
visible clock faces,clock face,03046257-n,03046657-n,False,2.42,0.15
brown clock,clock,03046257-n,03046257-n,True,2.4,0.14
outside clock,clock,03046257-n,03046257-n,True,2.41,0.13
outdoor clock,clock,03046257-n,03046257-n,True,2.42,0.14
gray clocks,time clock,03046257-n,04437276-n,False,2.41,0.14
wooden clock,clock,03046257-n,03046257-n,True,2.4,0.15
clock with,clock,03046257-n,03046257-n,True,2.42,0.14
bottom of clock,bottom,03046257-n,08511970-n,False,2.42,0.13
clock's,clock,03046257-n,03046257-n,True,2.42,0.14
black clock,time clock,03046257-n,04437276-n,False,2.42,0.14
digital clock,digital clock,03046257-n,03196217-n,False,2.41,0.14
hands of clock,hour hand,03046257-n,03544238-n,False,2.41,0.15
base of clock,clock,03046257-n,03046257-n,True,2.41,0.14
balcony under clock,balcony,03046257-n,02777927-n,False,2.4,0.18
3 clocks,clock,03046257-n,03046257-n,True,2.41,0.14
legs on a clock,clock,03046257-n,03046257-n,True,2.39,0.16
electronic clock,electric clock,03046257-n,03271260-n,False,2.54,0.15
number 20 on a clock,twenty-fifth,03046257-n,02205271-s,False,2.4,0.12
right side of clock,clock,03046257-n,03046257-n,True,2.43,0.15
"""clock",clock,03046257-n,03046257-n,True,2.42,0.14
two clocks,clock,03046257-n,03046257-n,True,2.41,0.14
round clock,clock,03046257-n,03046257-n,True,2.39,0.15
3 on a clock,clock,03046257-n,03046257-n,True,2.42,0.14
white on clock,white,03046257-n,04579986-n,False,2.41,0.14
2 on a clock,clock,03046257-n,03046257-n,True,2.4,0.14
4 on a clock,California four o'clock,03046257-n,11840067-n,False,2.41,0.15
clock faces,clock face,03046257-n,03046657-n,False,2.4,0.15
plastic hangers,hanger,10159434-n,03490884-n,False,2.43,0.11
bar for hangers,bar,10159434-n,02789487-n,False,2.41,0.12
hanger seen in back,hanger,10159434-n,10159434-n,True,2.43,0.12
hangers,hanger,10159434-n,10159434-n,True,2.4,0.13
hanger,hanger,10159434-n,10159434-n,True,2.46,0.11
red spices,spice,07812184-n,07812184-n,True,2.39,0.13
pepper and spices,spice,07812184-n,07812184-n,True,2.42,0.12
spice,spice,07812184-n,07812184-n,True,2.43,0.11
green spices,spice,07812184-n,07812184-n,True,2.41,0.12
cooking spices,spice,07812184-n,07812184-n,True,2.43,0.12
bottles of spices,spice,07812184-n,07812184-n,True,2.42,0.11
amount of spice,spice,07812184-n,07812184-n,True,2.42,0.12
spices,spice,07812184-n,07812184-n,True,2.4,0.12
mountain sheep,mountain sheep,02415435-n,02415435-n,True,2.44,0.17
life jacket,life jacket,03662887-n,03662887-n,True,2.41,0.12
life vests,life jacket,03662887-n,03662887-n,True,2.42,0.12
life jackets,life jacket,03662887-n,03662887-n,True,2.42,0.12
life vest,life jacket,03662887-n,03662887-n,True,2.42,0.12
sharp claws,claw,02156140-n,02156140-n,True,2.42,0.11
claws are sharp,claw,02156140-n,02156140-n,True,2.4,0.12
claws are white,cat's-claw,02156140-n,11764814-n,False,2.41,0.12
five claws,cat's-claw,02156140-n,11764814-n,False,2.41,0.12
several claws,claw,02156140-n,02156532-n,False,2.43,0.13
claws are long,cat's-claw,02156140-n,11764814-n,False,2.42,0.13
claws,claw,02156140-n,02156140-n,True,2.42,0.11
claws below,claw,02156140-n,02156532-n,False,2.4,0.12
has long claws,cat's-claw,02156140-n,11764814-n,False,2.52,0.12
feet are claws,claw,02156140-n,02154742-n,False,2.5,0.13
dog's claws,canine,02156140-n,02083346-n,False,2.6,0.15
edge of stoop,stoop,00336654-n,02064612-v,False,2.42,0.13
stoop,stoop to,00336654-n,00909134-v,False,2.41,0.12
dry climbers,climber,13102409-n,09929298-n,False,2.43,0.13
taxicabs,taxis,02930766-n,00862686-n,False,2.42,0.12
taxicab,minicab,02930766-n,03769967-n,False,2.4,0.12
taxi's,taxis,02930766-n,00862686-n,False,2.45,0.13
taxi,taxis,02930766-n,00862686-n,False,2.44,0.12
first taxi,taxis,02930766-n,00862686-n,False,2.42,0.11
street shows taxi.,taxis,02930766-n,00862686-n,False,2.45,0.19
taxi.,taxis,02930766-n,00862686-n,False,2.41,0.13
taxis,taxis,02930766-n,00862686-n,False,2.43,0.14
taxi is black,taxi,02930766-n,01949007-v,False,2.41,0.12
taxis are driving.,taxis,02930766-n,00862686-n,False,2.41,0.13
photo shows taxis.,taxis,02930766-n,00862686-n,False,2.41,0.13
yellow black taxi,taxis,02930766-n,00862686-n,False,2.42,0.11
back of cat,back,02121620-n,00131692-s,False,2.42,0.11
cats.,cat,02121620-n,02121620-n,True,2.42,0.16
cat took over,cat,02121620-n,09900153-n,False,2.49,0.12
right ear on cat,cat's-ear,02121620-n,12446737-n,False,2.47,0.15
nose of cat,nose,02121620-n,03831062-n,False,2.4,0.2
gorgeous white cat,tiger cat,02121620-n,02126465-n,False,2.42,0.12
black and white cat,tabby,02121620-n,02123045-n,False,2.4,0.15
ear of the cat,cat's-ear,02121620-n,12446737-n,False,2.42,0.16
eye of a cat,cat's eye,02121620-n,14803886-n,False,2.43,0.13
shelf near the cat,shelf,02121620-n,04190052-n,False,2.4,0.17
